流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
97054;;PE2064;59;羽球初級;;1.0;002 50780;半年;必修;呂碧琴;2;一3,4(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97055;;PE2064;76;羽球初級;;1.0;002 50780;半年;必修;連家瑩;2;二1,2(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;請自備乾淨球鞋。;;
97056;;PE2064;77;羽球初級;;1.0;002 50780;半年;必修;連家瑩;2;二3,4(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;本課程以英語授課。請自備乾淨球鞋。;;
97057;;PE2064;79;羽球初級;;1.0;002 50780;半年;必修;連家瑩;2;三8,9((醫)館1F);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97058;;PE2064;81;羽球初級;;1.0;002 50780;半年;必修;連家瑩;2;四6,7((醫)館1F);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97059;;PE2064;90;羽球初級;;1.0;002 50780;半年;必修;洪巧菱;2;一3,4(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;請自備乾淨球鞋。;;
97060;;PE2064;92;羽球初級;;1.0;002 50780;半年;必修;洪巧菱;2;五6,7(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;請自備乾淨球鞋。;;
97061;;PE2064;93;羽球初級;;1.0;002 50780;半年;必修;洪巧菱;2;五8,9(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;請自備乾淨球鞋。;;
97062;;PE2064;D3;羽球初級;;1.0;002 50780;半年;必修;葉曉月;2;四1,2(綜館多功能);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97063;;PE2065;35;羽球中級;;1.0;002 50790;半年;必修;陳志一;2;一8,9(綜館多功能);48;專項運動學群,本校修課人數上限：48人;限修過初級或具初級能力者。請自備乾淨球鞋。;;
97064;;PE2065;36;羽球中級;;1.0;002 50790;半年;必修;陳志一;2;二6,7(綜館多功能);48;專項運動學群,本校修課人數上限：48人;限修過初級或具初級能力者。請自備乾淨球鞋。;;
97065;;PE2065;37;羽球中級;;1.0;002 50790;半年;必修;陳志一;2;二8,9(綜館多功能);48;專項運動學群,本校修課人數上限：48人;限修過初級或具初級能力者。請自備乾淨球鞋。;;
97066;;PE2065;80;羽球中級;;1.0;002 50790;半年;必修;連家瑩;2;四3,4(舊館羽球場);36;專項運動學群,本校修課人數上限：36人;請自備乾淨球鞋。;;
97067;;PE2065;D4;羽球中級;;1.0;002 50790;半年;必修;葉曉月;2;四3,4(綜館多功能);48;專項運動學群,本校修課人數上限：48人;限修過初級或具初級能力者。請自備乾淨球鞋。;;
97181;;PE2068;M2;女羽球校隊;;1.0;002 50820;半年;選修;連家瑩;2;二A,B,C,D(請洽系所辦)  四A,B,C,D(請洽系所辦);40;限女生,本校修課人數上限：40人;限校隊學生。上課地點：(二)綜館多功能；(四)體育館羽球場。;;
97182;;PE2069;L3;男羽球校隊;;1.0;002 50830;半年;選修;陳志一;2;二A,B,C,D(綜館多功能)四A,B,C,D(舊館羽球場);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97068;;PE2071;53;足球初級;;1.0;002 50860;半年;必修;楊裕隆;2;二8,9(足球場);44;專項運動學群,本校修課人數上限：44人;;;
97069;;PE2071;54;足球初級;;1.0;002 50860;半年;必修;楊裕隆;2;三6,7(足球場);44;專項運動學群,本校修課人數上限：44人;;;
97070;;PE2072;55;足球中級;;1.0;002 50870;半年;必修;楊裕隆;2;三8,9(足球場);44;專項運動學群,本校修課人數上限：44人;;;
97183;;PE2073;K9;男足球校隊;;1.0;002 50880;半年;選修;楊裕隆;2;三A,B,C,D(人工草皮球場)六1,2,3,4(人工草皮球場);40;本校修課人數上限：40人;限校隊學生。;;
97071;;PE5003;A6;有氧舞蹈;;1.0;002 50890;半年;必修;林謙如;2;二6,7(綜館舞蹈室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97072;;PE5003;J1;有氧舞蹈;;1.0;002 50890;半年;必修;賴韻宇;2;五6,7(綜館舞蹈室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97073;;PE5003;J2;有氧舞蹈;;1.0;002 50890;半年;必修;賴韻宇;2;五8,9(綜館舞蹈室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97074;;PE2074;39;桌球初級;;1.0;002 50900;半年;必修;林信甫;2;一1,2(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97075;;PE2074;40;桌球初級;;1.0;002 50900;半年;必修;林信甫;2;一3,4(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;本課程以英語授課。請自備乾淨球鞋。;;
97076;;PE2074;42;桌球初級;;1.0;002 50900;半年;必修;林信甫;2;二6,7(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97077;;PE2074;82;桌球初級;;1.0;002 50900;半年;必修;呂宛蓁;2;一6,7(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97078;;PE2074;83;桌球初級;;1.0;002 50900;半年;必修;呂宛蓁;2;一8,9(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97079;;PE2074;84;桌球初級;;1.0;002 50900;半年;必修;呂宛蓁;2;三6,7(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97080;;PE2074;85;桌球初級;;1.0;002 50900;半年;必修;呂宛蓁;2;三8,9(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97081;;PE2074;A2;桌球初級;;1.0;002 50900;半年;必修;趙曉涵;2;四6,7(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97082;;PE2074;A3;桌球初級;;1.0;002 50900;半年;必修;趙曉涵;2;四8,9(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97083;;PE2074;C8;桌球初級;;1.0;002 50900;半年;必修;陳逸杰;2;三1,2(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97084;;PE2074;C9;桌球初級;;1.0;002 50900;半年;必修;陳逸杰;2;三3,4(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97085;;PE2074;D9;桌球初級;;1.0;002 50900;半年;必修;王傑賢;2;五6,7(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97086;;PE2074;G3;桌球初級;;1.0;002 50900;半年;必修;吳忠誼;2;四1,2(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97087;;PE2074;G4;桌球初級;;1.0;002 50900;半年;必修;吳忠誼;2;四3,4(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97088;;PE2074;P1;桌球初級;;1.0;002 50900;半年;必修;王翊澤;2;二8,9(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97089;;PE2074;P4;桌球初級;;1.0;002 50900;半年;必修;王翊澤;2;五1,2(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97090;;PE2075;C6;桌球中級;;1.0;002 50910;半年;必修;陳逸杰;2;二1,2(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97091;;PE2075;C7;桌球中級;;1.0;002 50910;半年;必修;陳逸杰;2;二3,4(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;請自備乾淨球鞋。;;
97092;;PE2075;F1;桌球中級;;1.0;002 50910;半年;必修;王傑賢;2;五8,9(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;限修過初級或具初級能力者。請自備乾淨球鞋。;;
97093;;PE2075;P5;桌球中級;;1.0;002 50910;半年;必修;王翊澤;2;五3,4(綜館桌球室);48;專項運動學群,本校修課人數上限：48人;限修過初級或具初級能力者。請自備乾淨球鞋。;;
97184;;PE2077;L5;女桌球校隊;;1.0;002 50930;半年;選修;陳逸杰;2;一A,B,C(請洽系所辦)  四A,B,C(請洽系所辦);40;限女生,本校修課人數上限：40人;限校隊學生。上課地點：綜館桌球室。;;
97185;;PE2079;L4;男桌球校隊;;1.0;002 50950;半年;選修;林信甫;2;一A,B,C(綜館桌球室)四A,B,C(綜館桌球室);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97094;;PE2080;38;排球初級;;1.0;002 50960;半年;必修;陳志一;2;三3,4(排球場);42;專項運動學群,本校修課人數上限：42人;;;
97095;;PE2080;70;排球初級;;1.0;002 50960;半年;必修;胡林煥;2;二6,7(排球場);42;專項運動學群,本校修課人數上限：42人;;;
97096;;PE2080;71;排球初級;;1.0;002 50960;半年;必修;胡林煥;2;二8,9(排球場);42;專項運動學群,本校修課人數上限：42人;;;
97097;;PE2080;86;排球初級;;1.0;002 50960;半年;必修;呂宛蓁;2;四1,2(排球場);42;專項運動學群,本校修課人數上限：42人;;;
97098;;PE2080;87;排球初級;;1.0;002 50960;半年;必修;呂宛蓁;2;四3,4(排球場);42;專項運動學群,本校修課人數上限：42人;;;
97099;;PE2081;72;排球中級;;1.0;002 50970;半年;必修;胡林煥;2;三6,7(舊館羽球場);44;專項運動學群 且 限女生,本校修課人數上限：44人;限修過初級或具初級能力者。;;
97100;;PE2081;73;排球中級;;1.0;002 50970;半年;必修;胡林煥;2;三8,9(舊館羽球場);44;專項運動學群 且 限男生,本校修課人數上限：44人;限修過初級或具初級能力者。;;
97186;;PE2082;M4;女排球校隊;;1.0;002 50980;半年;選修;呂宛蓁;2;一A,B,C,D(請洽系所辦)  三A,B,C,D(請洽系所辦);40;限女生,本校修課人數上限：40人;限校隊學生。上課地點：(一)綜館多功能；(三)體育館羽球場。;;
97187;;PE2083;L6;男排球校隊;;1.0;002 50990;半年;選修;胡林煥;2;一A,B,C,D(綜館多功能)三A,B,C,D(舊館羽球場);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97101;;PE2084;64;籃球初級;;1.0;002 51010;半年;必修;林聯喜;2;二6,7(中央籃球場);44;專項運動學群,本校修課人數上限：44人;;;
97102;;PE2084;65;籃球初級;;1.0;002 51010;半年;必修;林聯喜;2;二8,9(中央籃球場);44;專項運動學群,本校修課人數上限：44人;;;
97103;;PE2084;75;籃球初級;;1.0;002 51010;半年;必修;曾郁嫻;2;二3,4(中央籃球場);44;專項運動學群 且 限女生,本校修課人數上限：44人;;;
97104;;PE2084;F4;籃球初級;;1.0;002 51010;半年;必修;李永祥;2;一6,7(中央籃球場);44;專項運動學群,本校修課人數上限：44人;;;
97105;;PE2084;F5;籃球初級;;1.0;002 51010;半年;必修;李永祥;2;一8,9(中央籃球場);44;專項運動學群,本校修課人數上限：44人;;;
97106;;PE2084;F8;籃球初級;;1.0;002 51010;半年;必修;施登堯;2;三1,2(中央籃球場);44;專項運動學群,本校修課人數上限：44人;;;
97107;;PE2085;74;籃球中級;;1.0;002 51020;半年;必修;曾郁嫻;2;二1,2(中央籃球場);44;專項運動學群,本校修課人數上限：44人;限修過初級或具初級能力者。;;
97108;;PE2085;D8;籃球中級;;1.0;002 51020;半年;必修;逄廣華;2;三3,4(舊館羽球場);44;專項運動學群,本校修課人數上限：44人;限修過初級或具初級能力者。;;
97188;;PE2086;L9;女籃球校隊;;1.0;002 51030;半年;選修;曾郁嫻;2;二10,A,B(舊館羽球場)四C,D(綜館多功能)六1,2,3,4(新生籃球場);40;限女生,本校修課人數上限：40人;限校隊學生。;;
97189;;PE2087;M6;男籃球校隊;;1.0;002 51040;半年;選修;林聯喜;2;二C,D(舊館羽球場)四A,B(綜館多功能);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97109;;PE2088;44;高爾夫初級;;1.0;002 51060;半年;必修;簡坤鐘;2;一8,9((醫)館1F);36;專項運動學群,本校修課人數上限：36人;;;
97110;;PE2088;45;高爾夫初級;;1.0;002 51060;半年;必修;簡坤鐘;2;二1,2(高爾夫球場);36;專項運動學群,本校修課人數上限：36人;;;
97111;;PE2088;46;高爾夫初級;;1.0;002 51060;半年;必修;簡坤鐘;2;二3,4(高爾夫球場);36;專項運動學群,本校修課人數上限：36人;;;
97112;;PE2088;F2;高爾夫初級;;1.0;002 51060;半年;必修;麥吉誠;2;二6,7(高爾夫球場);44;專項運動學群,本校修課人數上限：44人;;;
97113;;PE2088;F3;高爾夫初級;;1.0;002 51060;半年;必修;麥吉誠;2;二8,9(高爾夫球場);44;專項運動學群,本校修課人數上限：44人;;;
97114;;PE2088;G7;高爾夫初級;;1.0;002 51060;半年;必修;周德賢;2;三1,2(高爾夫球場);48;專項運動學群,本校修課人數上限：48人;;;
97115;;PE2088;G8;高爾夫初級;;1.0;002 51060;半年;必修;周德賢;2;三3,4(高爾夫球場);48;專項運動學群,本校修課人數上限：48人;;;
97190;;PE2091;M7;高爾夫校隊;;1.0;002 51090;半年;選修;洪巧菱;2;六0,1,2,3(請洽系所辦);40;本校修課人數上限：40人;限校隊學生。上課地點：益莊高爾夫球場。;;
97116;;PE2092;24;壘球初級;;1.0;002 51120;半年;必修;連玉輝;2;一3,4(棒壘球場);48;專項運動學群,本校修課人數上限：48人;;;
97117;;PE2092;25;壘球初級;;1.0;002 51120;半年;必修;連玉輝;2;二3,4(棒壘球場);48;專項運動學群,本校修課人數上限：48人;;;
97118;;PE2092;H2;壘球初級;;1.0;002 51120;半年;必修;周德賢;2;五1,2(棒壘球場);48;專項運動學群,本校修課人數上限：48人;;;
97119;;PE2092;H3;壘球初級;;1.0;002 51120;半年;必修;周德賢;2;五3,4(棒壘球場);48;專項運動學群,本校修課人數上限：48人;;;
97191;;PE2095;L1;女壘球校隊;;1.0;002 51150;半年;選修;呂碧琴;2;六6,7,8,9,10(棒壘球場);40;限女生,本校修課人數上限：40人;限校隊學生。;;
97192;;PE2096;K2;男壘球校隊;;1.0;002 51160;半年;選修;康正男;2;六1,2,3,4(請洽系所辦);40;限男生,本校修課人數上限：40人;限校隊學生。上課地點：棒壘球場。;;
97120;;PE2097;03;棒球初級;;1.0;002 51180;半年;必修;康正男;2;一6,7(棒壘球場);48;專項運動學群,本校修課人數上限：48人;;;
97121;;PE2097;G9;棒球初級;;1.0;002 51180;半年;必修;周德賢;2;四1,2(棒壘球場);48;專項運動學群,本校修課人數上限：48人;;;
97122;;PE2098;H1;棒球中級;;1.0;002 51190;半年;必修;周德賢;2;四3,4(棒壘球場);48;專項運動學群,本校修課人數上限：48人;;;
97193;;PE2099;K1;棒球校隊;;1.0;002 51200;半年;選修;康正男;2;六1,2,3,4(棒壘球場);40;限男生,本校修課人數上限：40人;限校隊學生。;;
97194;;PE2100;L7;女軟網校隊;;1.0;002 51240;半年;選修;莊泰源;2;二A,B,C,D(網球345678)四A,B,C,D(網球345678)六6,7,8,9(網球345678);40;限女生,本校修課人數上限：40人;限校隊學生。;;
97195;;PE2101;L8;男軟網校隊;;1.0;002 51250;半年;選修;莊泰源;2;二A,B,C,D(網球123456)四A,B,C,D(網球123456)六6,7,8,9(網球123456);40;限女生,本校修課人數上限：40人;限校隊學生。;;
97123;;PE2102;08;網球初級;;1.0;002 51260;半年;必修;陳美莉;2;四1,2(網球345678);42;專項運動學群,本校修課人數上限：42人;;;
97124;;PE2102;27;網球初級;;1.0;002 51260;半年;必修;連玉輝;2;三3,4((醫)網球場);32;專項運動學群,本校修課人數上限：32人;;;
97125;;PE2102;99;網球初級;;1.0;002 51260;半年;必修;趙曉涵;2;三6,7(網球345678);42;專項運動學群,本校修課人數上限：42人;;;
97126;;PE2102;A1;網球初級;;1.0;002 51260;半年;必修;趙曉涵;2;三8,9(網球345678);42;專項運動學群,本校修課人數上限：42人;;;
